#midpoint_x midpoint_y name diameter emplacement_depth transgressive_height
480932.8545 6312037.01 Sill775 4055.73589579 2.38341500055 0.564284505583
458970.388 6267690.46 Sill777 35663.6946869 6.97022008665 2.09295999085
406483.075 6350949.205 Sill778 6051.99720301 1.42441592126 0.746508069355
409605.8285 6356633.395 Sill780 5407.08821087 1.63304105645 0.669556604023
409904.997 6356318.81 Sill781 5686.30108885 2.31639935708 1.27434683491
438595.9245 6394106.795 Sill782 8098.92644652 0.744273397428 0.66779547786
431943.6605 6385299.665 Sill783 4625.42664432 1.66671130042 0.6734207397
428966.899 6378924.84 Sill784 14698.1026671 2.67771699778 1.82863841854
427905.1575 6380045.77 Sill785 3201.06638804 3.99196991257 0.383226693863
428727.5495 6381109.08 Sill786 2988.64982871 2.18567807007 0.96376960451
423613.579 6374419.035 Sill787 5275.9896581 2.44614255078 0.80888041795
419072.7615 6371285.49 Sill788 8550.22556873 2.00053120977 0.711407906797
436188.7985 6390912.62 Sill789 9774.56353973 1.99606475471 0.56106870755
414780.0175 6362700.365 Sill790 3200.25667861 2.2085277866 0.668788175999
420038.001 6369810.63 Sill791 8662.03722156 2.77420880912 0.720811814056
444836.895 6402556.745 Sill794 4138.75597171 0.606319342739 0.240469845738
415279.4775 6441431.26 Sill797 4999.98217613 3.88754016305 0.515745863134
452644.0495 6411572.525 Sill798 8688.51658041 2.23030987944 1.67062714724
416480.134 6440498.1 Sill799 7164.75343267 1.61480767086 0.937616201155
427430.316 6431513.515 Sill800 4918.01085338 1.39335793886 0.703803183403
680720.376 6643610.815 Sill802 3915.6582748 0.808302392206 0.148954889752
684460.026 6648696.28 Sill803 2691.34840348 1.75831426007 0.249320090407
687064.2235 6652160.555 Sill804 2499.78783194 2.40215720201 0.370458898172
607814.145 6565203.99 Sill805 12211.8434892 1.62018806772 0.933586967962
609605.8615 6565848.71 Sill806 4655.2668315 2.71847442849 1.13891009846
441922.1655 6384689.07 Sill810 4512.58987283 3.07740692689 1.34161649386
444778.4615 6382426.52 Sill811 4550.01932005 3.28715702198 1.17319760565
429332.991 6394452.51 Sill812 9778.79997841 2.15972639731 1.21742174658
436961.3295 6388550.695 Sill813 7535.70606488 3.48162322495 0.730638756702
416515.456 6404491.675 Sill814 4649.67553767 2.3609864091 0.740590608844
420161.9335 6401787.965 Sill815 9860.56552646 1.29049977546 0.824350655753
427021.966 6396236.935 Sill816 6766.13300409 2.2097813632 0.633161786334
400706.824 6417277.52 Sill817 9200.2992019 0.973549261318 0.841606563465
402995.497 6345143.155 Sill818 2339.55128264 0.625460395866 0.532496563298
415255.4565 6336687.685 Sill820 4465.30765233 2.11090610203 1.22689678986
417287.3645 6335283.305 Sill821 4801.07607078 2.81633418872 0.335014632788
410401.037 6340028.855 Sill822 6745.39584646 2.31360836277 1.07481560697
426754.1825 6328457.74 Sill823 5047.77144651 2.62067786599 0.869909812805
431292.6315 6325170.21 Sill824 10659.3508052 2.18253935199 0.472238269774
386670.732 6396824.035 Sill8245 2686.10179195 0.489066724573 0.443180296049
401787.424 6385517.775 Sill825 2187.84808042 1.56367768497 0.355672972408
423670.821 6369306.215 Sill826 5588.27753788 2.35386902544 1.32291555293
433554.569 6361803.29 Sill827 5788.95135331 3.48787807022 1.82956302583
368617.913 6409829.355 Sill828 3324.79522039 1.35192044749 0.212152939483
370626.513 6408349.87 Sill829 1915.68080423 0.992421498668 0.426008846392
374118.5605 6405865.365 Sill830 2400.95988274 0.816517480852 0.244769073183
452445.028 6347020.6 Sill831 11415.3663552 4.05063650805 2.79004565255
450773.1105 6349075.535 Sill832 2440.82442775 3.09612524466 1.15559120446
450029.2025 6347933.715 Sill833 8942.63983503 4.86379105337 0.965500870558
461696.462 6341253.645 Sill834 7114.3581611 3.38491996659 1.11814618348
443105.733 6354766.06 Sill835 10182.7540214 2.22930158665 0.25973603043
448941.855 6350406.435 Sill836 2887.46200053 1.08102361253 0.242134464067
426207.3955 6367335.93 Sill837 5561.99393486 2.60790809635 0.565334334347
418441.7335 6364013.9 Sill839 2662.11819492 2.62630632535 1.32415420102
446286.0005 6342917.94 Sill840 8166.42177401 3.89734042123 0.871587636983
438066.668 6348966.505 Sill841 4028.89330805 2.7600196653 0.710718317067
443292.0425 6345053.495 Sill842 3706.67600181 3.82904789613 0.994363312378
445611.4905 6343411.915 Sill843 10438.5091012 5.26501271616 1.81177446554
427710.8595 6356977.68 Sill844 3038.02327138 1.46190391824 0.350498289603
367286.3815 6403227.72 Sill849 2525.47792621 1.08560888223 0.151971691804
411238.2355 6348002.87 Sill850 7523.4224218 1.34737047835 0.642681552401
412347.595 6347199.44 Sill851 2137.23947128 2.08748014449 0.337235395817
411380.3695 6347920.13 Sill852 2924.87703877 1.4490864094 0.380021795067
415072.2655 6345109.835 Sill853 5748.19162682 1.38218208189 0.39013108751
417810.4595 6343063.505 Sill854 2821.25058179 1.2902705398 0.138497707462
418889.978 6342248.715 Sill855 6201.16131061 1.83935021088 0.671238453559
432317.378 6332401.545 Sill856 15846.3578427 2.43349772557 1.21218115538
450338.977 6319496.2 Sill857 12781.2692743 3.84963650953 1.69514566775
457751.999 6315349.945 Sill858 7220.60686391 5.05653012614 0.650299921371
430807.6435 6333393.475 Sill859 8278.12752487 2.53556391639 0.483351578296
480302.302 6302307.07 Sill860 12189.9728022 3.21882289086 1.45264571727
283025.428 6332166.18 Sill861 3225.44306843 5.41335336796 0.295744943707
281878.4465 6335483.715 Sill862 4646.33991672 4.2821387158 0.794725474418
280256.6285 6405681.95 Sill863 1860.45304289 0.534450961738 0.120779358065
280494.681 6396598.0 Sill864 4073.62803421 1.72139982351 1.03195110077
280212.6855 6408278.27 Sill866 2309.58952849 1.88801921472 0.545072634724
279914.658 6420795.695 Sill867 4990.36972876 1.30898868196 0.39182071121
281494.4375 6374014.675 Sill868 3327.15193669 1.03435598672 0.843784174817
278759.22 6457888.0 Sill869 4162.20155963 1.50262996614 1.14191700893
283243.062 6326313.815 Sill872 2212.42843345 2.27060863501 0.688680827122
283343.1635 6319538.7 Sill873 7691.16419793 3.7207469971 1.56426873074
283382.2275 6314012.645 Sill874 1137.61303488 2.22194748956 0.798067561956
283434.642 6312474.91 Sill875 4039.8685649 4.12018973293 0.940700995627
283617.132 6308244.01 Sill876 5556.17877111 4.01833399241 1.30004678782
283642.179 6308151.045 Sill877 7520.58618054 3.67948557821 1.34177421646
426633.6495 6343431.31 Sill879 11085.6526645 3.31310035895 0.425454339764
435369.2985 6337576.44 Sill880 7685.95528026 3.52771324919 0.721442642817
437211.0705 6335856.07 Sill881 3786.41291457 2.26654675322 0.457790014297
441013.064 6333135.085 Sill882 3240.64969781 4.1729383678 1.00321361975
456772.3895 6321977.035 Sill883 4312.87669466 5.2907781042 0.868993088573
461104.6595 6318866.78 Sill884 2526.29442297 1.91032584343 0.163466394322
459433.565 6321271.73 Sill885 10315.6063999 4.16304310855 1.24327885189
470269.608 6312242.75 Sill887 3220.8143744 1.49494091508 0.319780188629
465078.254 6316021.975 Sill888 3321.93040415 1.75993869233 0.74922693766
279325.723 6439402.48 Sill889 4674.70367145 1.4645180159 0.845781794756
279022.9085 6449498.575 Sill890 6275.79140739 1.3344344112 0.596774686439
279980.436 6417953.415 Sill891 6925.49811557 2.21287249335 0.723157810547
278715.994 6458818.235 Sill892 4750.11059858 1.34191055391 0.722816976214
279171.004 6444318.885 Sill893 4387.92460438 1.23220769725 0.508306595054
279738.3325 6427603.78 Sill895 3511.23860083 1.88495969528 0.590563059256
279834.248 6424344.65 Sill896 3484.48968465 3.99832863767 0.701501060573
279839.55 6424039.71 Sill897 2249.47427174 2.24664732015 0.79230101309
280478.859 6419640.27 Sill898 8047.18879127 4.33830391642 1.43869117917
280114.532 6412692.805 Sill901 5572.52750854 0.695587003098 0.205850064898
280327.215 6402760.26 Sill902 5633.49637654 2.55851949816 0.980778718813
280637.9975 6392606.15 Sill904 2113.98772471 1.08465741786 0.282276922002
280795.889 6389318.105 Sill905 4394.67052701 2.21785023367 0.94839101834
279552.606 6432643.745 Sill906 8125.48937934 2.62989675134 1.26875004669
391559.5175 6314924.48 Sill907 14526.7837299 2.13030251305 0.655871762949
413137.3785 6305164.52 Sill908 6986.50515039 1.51044049159 0.356933010247
402545.7235 6296980.335 Sill909 9309.90741949 3.47872111139 1.21880504601
406200.867 6294489.28 Sill910 4334.44410593 3.55788524517 0.255031273082
414210.486 6291265.525 Sill911 19346.9405571 4.50474776633 2.27356257945
410015.815 6291799.065 Sill912 5975.9057965 3.30329974596 0.604788060624
462380.32 6257001.24 Sill913 12988.6256941 2.08444554279 0.361223053867
413508.69 6289350.71 Sill914 9183.33514604 2.34030890895 0.54837415664
462368.5635 6256974.605 Sill915 1774.04337762 1.13396504919 0.154527121875
456827.221 6260624.345 Sill916 2324.5272269 0.900406158189 0.680622266566
304495.8215 6625184.795 Sill917 6300.83210118 0.832578988401 0.342738854304
304259.7575 6625360.34 Sill918 3337.89969648 1.68221706799 0.143668916854
244876.4785 6632187.7 Sill919 8700.30283549 2.23901597655 0.217365623388
305066.574 6585062.46 Sill920 9959.25120615 3.2288516067 0.479353506558
315050.31 6577327.57 Sill921 7425.54635844 3.60432632305 0.393069461007
418685.011 6502073.105 Sill922 5371.28019231 2.03391145409 0.547319917064
410169.321 6508011.205 Sill923 6424.56065864 1.34629422926 0.515032315156
276356.3415 6555372.14 Sill924 4300.59686218 1.61886792744 0.303660449975
287489.392 6546809.675 Sill925 5641.74059793 1.90817414615 0.371695287368
257793.506 6570482.64 Sill926 6765.66159805 2.96294403023 0.524211874362
271696.9545 6530168.71 Sill927 8911.51166596 3.53331824915 0.556125521338
274509.5555 6528024.23 Sill928 6711.89142195 5.11674038172 0.661757704863
475909.12 6269747.66 Sill93 20420.3756534 3.45908850908 1.86692480366
260763.1045 6538372.715 Sill930 5351.31058958 2.30219450538 0.607083719984
274999.2325 6527636.14 Sill932 10211.858514 2.31599204992 0.727223384188
259540.4545 6554062.745 Sill934 5575.38910316 2.96497448766 0.51920850705
253678.183 6521123.7 Sill937 6884.0525544 0.632586110669 0.584741448783
255082.1855 6529321.605 Sill938 7550.78407703 1.68677677236 0.405568237295
278142.4495 6487176.71 Sill940 4362.45201393 3.97941545367 0.268581467869
300057.743 6469670.06 Sill941 8436.52787375 3.18691269855 0.924190095326
302510.1295 6467693.865 Sill942 4035.28244474 4.14020031623 0.211222059843
277767.3375 6487478.04 Sill943 6224.73057287 3.1278652723 0.390753557718
392463.5145 6593708.725 Sill947 13799.7551748 5.6955891303 0.259514851105
390447.382 6592709.885 Sill948 10199.815035 3.52715270202 0.328378733195
406295.6925 6600548.155 Sill949 10312.1372456 2.49986208188 1.27337176927
481794.05 6288090.845 Sill95 8798.63008735 2.96629862445 0.766567730992
277490.962 6537159.96 Sill950 4676.3925257 2.74839999669 0.402394183499
296491.051 6546535.97 Sill951 10103.3490843 2.87164887156 0.296003861437
319050.8035 6557763.875 Sill952 6902.62546064 3.43740093658 0.389390475223
295774.23 6546167.315 Sill953 2013.40895569 3.83455323693 0.330545825153
298308.675 6547473.02 Sill954 3038.35351097 1.59836013739 0.691765779292
301321.8685 6548994.4 Sill955 2737.50287591 4.26403147072 0.822032920131
341818.2405 6568844.87 Sill957 4912.99424109 3.08314656423 0.447833858467
300115.367 6392278.48 Sill959 6983.62197251 4.59968462721 0.706875248485
463039.448 6268978.225 Sill96 14568.1341956 3.07093113093 0.918501569081
287535.621 6401723.425 Sill960 4695.04821691 3.46608596592 1.02367079861
270273.561 6416059.4 Sill961 4826.65383468 0.739170469391 0.215035441092
277868.8635 6409711.03 Sill963 2514.23036069 1.27671026743 0.590543764831
277801.384 6409766.935 Sill964 3167.75308559 0.467698670407 0.308698467601
280923.918 6407071.175 Sill965 5208.54866124 1.0493310464 0.152266837255
294457.455 6411028.005 Sill969 7271.44163456 3.90920785041 0.745779024727
473054.536 6279615.23 Sill97 14381.0941527 4.59402161252 1.89925469239
304601.011 6403170.895 Sill970 5936.41041648 4.16473407265 0.82899013194
319504.419 6391625.88 Sill972 8765.52882024 5.22910548174 0.810700647133
303166.63 6404287.735 Sill973 12250.2690647 4.20475976434 1.13863755267
306396.7645 6401783.82 Sill974 11951.3855594 5.42311388649 1.44803158167
317982.4435 6392808.425 Sill975 5934.22007956 1.86229137113 0.530489399975
321913.9855 6389756.74 Sill976 3715.14627323 0.946922685657 0.730971267414
422449.8565 6311918.385 Sill977 11862.6065572 5.3444501899 1.09047740631
454647.3475 6286974.875 Sill978 12993.7035678 5.96133723945 1.56021525887
452832.51 6290318.41 Sill979 20421.8906053 5.37847455819 1.79096726679
476633.151 6285265.765 Sill98 7694.32604794 3.76583263405 1.22605216269
414310.8335 6318218.595 Sill980 7295.65506402 5.12468297242 1.409336718
417429.2765 6315804.6 Sill981 6037.18347612 3.13012731668 0.234197234574
421019.246 6313028.125 Sill982 2311.24749045 4.25572276924 0.718636921711
405160.5125 6325294.53 Sill983 11088.3620123 5.06464952461 0.918241500249
411704.291 6320233.345 Sill984 10084.3578745 5.65732273941 1.18858743231
421767.983 6312447.595 Sill985 11209.7559271 4.35157139969 0.349340879318
401511.522 6328116.795 Sill986 2238.86547452 1.95182587662 0.350595366332
283052.0655 6419843.45 Sill987 5237.19004632 3.042541909 0.806948133443
479543.92 6291153.995 Sill99 2575.87163797 3.34948654354 0.251076185649
283385.6825 6314499.33 Sill992 3986.66366046 4.83611250514 0.645393096453
283493.2675 6310699.845 Sill993 3615.63585524 4.51219137976 0.34479625086
283349.275 6320106.08 Sill995 3957.64631498 1.4751807104 0.209444587418
283947.112 6314960.34 Sill996 6991.49865731 3.41840363442 0.349998806806
282846.673 6337138.51 Sill997 3800.49901007 3.85866642623 1.78713194659
281316.9125 6377800.025 Sill998 3951.74413184 1.34188932358 0.407809230793
281157.7355 6381542.305 Sill999 2188.78321339 1.67787272644 0.400898429382
443149.9575 6295884.61 Sill328 5249.45425061 3.18536116162 0.24674859707
279468.4475 6434979.825 Sill900 4775.15411048 2.66518313128 0.93019859032
