midpoint_x midpoint_y bathy grav mag name diameter emplacement_depth transgressive_height
-12.8329962815 58.4002132076 1639.51926426 43.5585533006 -234.368309098 Sill367 2247.2804035 2.07380983621 0.203379205464
-12.7373911603 58.4756051818 1611.71804319 52.3634099495 -200.107449772 Sill368 3176.16770943 1.02215515337 0.321044145403
-13.1099366989 58.1766060506 1397.82204459 25.6257872752 NaN Sill373 4823.30538055 2.00287559789 0.175916875784
-13.1350650224 58.156543953 1349.97336899 26.1695452091 NaN Sill378 2762.23133563 1.91696884024 0.390099297581
-13.0632618647 58.2135526662 1482.21744253 25.8204021387 NaN Sill379 2948.9339545 1.74532090496 0.623229452931
-12.7488061247 58.4663018347 1615.29589973 51.2674531885 -210.293032978 Sill381 2764.04598852 1.67315743395 0.248699058146
-13.3173970866 58.3696987371 1401.65933144 19.0911196868 NaN Sill382 5749.67152692 2.41464541855 0.525289159118
-13.3585241379 58.332514476 1331.71650426 17.9010126352 NaN Sill384 4588.92833371 0.93029113749 0.2254621818
-13.2744179704 58.4018789352 1462.49688856 22.3467482179 NaN Sill385 1187.49256542 2.48348116395 0.227792980656
-13.2792457281 58.3979736691 1454.48609013 21.880963722 NaN Sill386 3350.21205282 2.65288325766 1.1076078761
-13.1394071504 58.5082043939 1632.02538971 33.2008164225 NaN Sill387 1063.91778185 0.689168789589 0.305255600497
-13.109495033 58.5313086092 1673.66293749 34.6158451145 -197.750379545 Sill388 1500.93197618 0.922904135448 0.272989116874
-13.1243908047 58.5197038262 1647.48503564 33.9188235113 -191.841839496 Sill389 1313.71444268 0.497730529962 0.120494310106
-12.8712178493 58.7261555065 1578.71682498 58.0899729369 NaN Sill390 3062.34198572 2.60382322369 0.409673613005
-12.8472902951 58.9214543865 1540.60794698 52.1201494989 -91.7642327109 Sill391 5438.05248957 1.79352545167 0.464143674537
-12.9273334861 58.8975484522 1536.62869247 46.8545375021 -116.038921908 Sill393 3640.58984119 1.34958946484 0.297171446802
-12.8532988017 58.919774986 1540.41470484 51.7622411942 -94.630492059 Sill394 3575.5417494 1.11338254067 0.20135909899
-12.8074280404 58.9331023814 1542.41504826 54.0444030128 -68.532674275 Sill395 2211.88565831 1.15392300677 0.109482508427
-10.6360908959 59.5383651483 1510.68486224 21.6772090742 130.094632164 Sill396 7838.09584706 4.22937295754 0.602485874261
-10.5581309398 59.5588370828 1481.12373174 21.7481852767 162.32748019 Sill398 5911.9593329 1.06171148726 0.460414115168
-10.6596961285 59.5321069253 1526.01425534 21.5970069617 115.190862281 Sill399 3900.86622344 1.58935904267 0.398325495021
-10.6414899151 59.5369483924 1512.09249089 21.6548761336 126.941489862 Sill400 6350.76046219 0.802491854377 0.659507867032
-7.04142385185 59.5845548057 1046.06856769 40.9679723162 -109.686662402 Sill401 7387.17727205 4.66027268737 1.34942990979
-7.45922317732 59.7557418885 924.432027871 10.6884657615 -95.805195457 Sill402 14233.4319017 9.01257804379 1.07344161184
-7.39578015468 59.7283729403 976.043202836 9.11211489117 -50.3116898727 Sill403 9023.98040241 7.73604445354 1.3759338176
-7.05012104921 59.5883129278 1046.55796662 39.8863495537 -108.884675852 Sill404 6171.59139078 2.49346941527 0.707440455551
-6.9596500789 59.5497809487 1023.18222966 49.849052806 -87.011420371 Sill405 5023.19738463 3.07803303386 1.61121910742
-7.29035663967 59.6837790894 1029.49138204 13.1748674265 -84.9855547501 Sill406 4579.46511233 3.83678065101 0.358967919568
-7.216368081 59.5809997481 1043.56457146 26.9382758747 -121.337919408 Sill408 6731.97157121 5.87110441687 0.779293888883
-7.32722407743 59.6274841763 998.800294474 14.2106480179 -111.234205769 Sill409 2856.58997739 3.02202725239 0.201854793784
-7.16251983086 59.5583509526 1044.56924913 34.713066242 -117.997505016 Sill410 5761.08659619 4.55022043715 0.338853830192
-7.41450964049 59.6629616123 961.227038219 8.42663104929 -99.1566792629 Sill411 3198.96804461 2.83901032355 0.317058685321
-7.36162303166 59.2827290329 842.487385608 57.5236115734 NaN Sill413 3532.49380593 1.30507839399 0.322333854456
-7.37622388365 59.2882246323 866.855241957 54.7977250218 NaN Sill414 4096.43705553 1.67901384982 0.180704510143
-7.34612766303 59.3666499825 963.597146054 44.4257211554 NaN Sill415 4059.4690813 3.20746888311 0.544981244267
-7.33502917994 59.3625203274 951.231512941 46.0039867515 NaN Sill416 1198.944246 1.90179378402 0.275111369827
-7.30677566707 59.3516626957 917.460824913 50.213755721 NaN Sill417 3996.62962779 5.3317602551 0.748633878777
-7.27144105991 59.3382802907 871.553659526 55.9579952773 NaN Sill418 3280.23327557 5.32498746863 0.83037715799
-7.14060518897 59.4335037382 994.770645485 57.5367902882 -87.1006336822 Sill419 4137.93695892 2.58512054574 1.32210860588
-7.28622299739 59.7556522374 1047.38240929 12.5589204176 -34.7099231851 Sill420 6417.40009759 3.74217890522 0.429281086851
-7.14306920379 59.6995411247 1090.86179299 21.7455469176 -101.30361334 Sill421 4125.2383357 4.97011756337 0.444415549205
-7.10037400054 59.6824078833 1090.62823751 25.6375400589 -123.716988565 Sill422 7364.56505399 4.28517326348 0.666500007368
-6.93322541765 59.6156471645 1043.98925107 41.2111328794 -119.531308273 Sill423 5015.00778261 2.07870094555 0.576816509545
-7.72117450106 59.109000945 1117.76471933 25.2358944139 -167.743983371 Sill424 10343.0624917 5.00776450899 0.676159505153
-7.63468276034 59.0661223664 945.57875676 35.3645465434 -107.266517333 Sill425 3603.37029494 3.08842735923 1.09526455307
-7.65471430891 59.0555543075 973.859162394 33.8422966146 -115.55030643 Sill426 11424.3827117 5.43162183358 1.68361014285
-7.7460134368 59.1192538555 1152.28160336 22.9014385064 -174.521257327 Sill427 6120.07850976 4.48699452756 0.662094894957
-7.91244238883 58.8796789207 1046.0395298 26.2138049018 -80.1666731411 Sill428 3915.84793098 3.41984871066 0.38795280049
-7.88631803939 58.8963898988 1070.74649073 26.2370431883 -83.9189846589 Sill429 1769.22374631 4.14525996368 0.133984515864
-7.85206168647 58.9183266855 1092.61983025 25.2035038123 -91.7906229014 Sill430 6130.43059666 2.49712061088 0.842712281486
-7.96741092031 58.8440448158 984.436795343 25.1847812074 -76.9446030995 Sill431 1273.7357815 2.63548924014 0.245050775297
-8.03228057212 58.8015573643 899.13409496 25.929907648 -74.3597754297 Sill432 7249.17083516 4.01833312636 0.475919014947
-7.68149139566 59.0344259216 994.297872205 32.4104657958 -118.462578112 Sill433 1633.59863511 5.58967322878 0.40288429558
-7.65206433674 59.0555157835 967.943354073 34.1804286848 -115.090242424 Sill434 2369.39128134 3.22349760972 0.523368949535
-7.63799204969 59.0652486596 952.385341115 35.023161488 -108.513545403 Sill435 6125.83295921 2.10410470884 0.392150219842
-7.56618620447 59.1152136721 804.632838996 43.7853253172 -97.920019431 Sill436 5938.72108721 4.20180793981 0.709155232648
-7.55392692455 59.1236079925 787.9278929 45.29010428 -91.5844202398 Sill437 3700.75579483 4.52945579435 0.969056899219
-7.61240506442 59.0830479497 895.364263071 37.4541766202 -104.2904185 Sill438 7696.27903559 4.61746299142 1.24757655762
-7.73580193515 58.9972419836 1049.19037745 30.0040966342 NaN Sill439 14610.9582665 5.89488413821 2.08570946271
-7.69580348435 59.0242344511 1017.31901956 31.6205306467 -118.601685273 Sill440 8049.47239865 6.75462035248 0.634559016306
-9.86543057122 57.5015479239 1698.58867179 41.4011909425 80.5672075404 Sill445 5703.07797901 2.10651165495 0.703711228019
-9.79711950075 57.5517892683 1406.6899557 39.8040132497 220.497993441 Sill446 2376.43522069 1.72277558585 0.851575666177
-9.75871948985 57.5801127924 1248.0708895 38.5218919503 251.036779542 Sill447 2775.20163562 3.11111422197 1.05815006601
-9.88609111098 57.4860426252 1767.35988315 42.1801534761 32.7995026932 Sill448 5747.57953244 3.53847401298 1.16242134348
-10.0919549583 57.3323364135 2139.40450433 51.6037209564 -195.126285875 Sill449 9553.95804599 2.42477519107 0.590537740125
-9.97107046739 57.3932504981 1997.31084184 48.4312465777 -158.671287272 Sill450 10055.1625806 3.32121036824 1.03391491665
-9.77783329537 57.532714121 1371.09740383 41.3480788871 232.524561603 Sill451 9022.72172936 4.15893777517 1.75860903313
-10.2483089779 57.2048555093 2245.61724775 52.0211926891 -142.688784045 Sill452 9048.15213051 3.38816615584 0.872252309098
-10.389314862 57.0951419617 2289.10757465 58.5258030057 -40.3607484813 Sill453 3031.52179834 1.54250492545 0.500723849997
-10.4195078396 57.0717291094 2278.56439697 61.531656029 -41.1120998666 Sill454 3038.24381792 1.6888748639 0.365592896056
-10.3030596556 57.1652199959 2272.90331866 52.6957111136 -98.7954729213 Sill455 5446.45302792 4.38540061223 0.787140214776
-10.3053359783 57.1491609423 2279.47917571 52.7993407821 -90.9274553105 Sill456 8655.00255262 1.58391747714 0.68814634981
-9.92228445144 57.4588359666 1861.10371118 44.5269063654 -47.1434279807 Sill457 2292.1783235 3.09896067794 0.675787890111
-10.3134587123 57.1386036742 2282.84330046 53.0294654558 -82.7634016503 Sill458 12231.7158843 4.45643480065 2.02865435043
-10.4376497459 57.0583099953 2276.79793546 63.2209716758 -51.846053964 Sill459 1396.98521064 1.18311012428 0.185405516583
-10.3630218041 57.1161693072 2293.60938235 56.133928421 -55.0456250981 Sill460 3157.41238256 2.2491650917 0.24336707319
-10.0643517651 57.2858576534 2119.59914651 51.4820874723 -190.765615991 Sill461 15889.5474752 3.44095933073 0.992331119492
-10.1621404424 57.2562080965 2181.72878219 51.5770757687 -178.45506576 Sill462 6268.8011487 2.36029459319 0.615637897324
-7.81031641726 58.9452191464 1085.31053135 25.9695516626 NaN Sill463 1399.295426 0.594111054521 0.387881224774
-10.2480822463 58.234952288 1952.65538768 57.147008148 -187.125414103 Sill466 4187.41527106 1.95347285719 0.820190189353
-10.3292461646 58.173937302 1997.35929527 60.1124843204 -162.755095017 Sill467 1548.51680253 1.31715347412 0.457379947248
-10.3163469626 58.1838158779 1990.08213563 59.2737793107 -169.892796266 Sill468 1273.77491916 1.31186413023 0.387670254594
-10.3836357051 58.1317070323 2027.53018928 61.7609719976 -149.468068586 Sill469 1536.65413431 1.1742456772 0.869453207278
-10.4689829464 58.0651959658 2057.69897733 60.447850176 -24.2613446775 Sill470 2765.20443409 1.24756339657 0.275446699205
-10.402744141 58.116931545 2036.67801311 61.7001011302 -142.284341913 Sill471 3774.43643296 2.18137366277 0.772292650342
-10.4522531161 58.078327521 2050.99719855 61.0631577281 -65.8184095427 Sill472 2439.51395106 2.50709586362 0.245154723627
-10.5523930472 58.0009256443 2083.23728092 57.6888745808 192.388656236 Sill474 5126.34236687 2.152301708 0.447859301576
-10.4132090908 58.1088203333 2039.34566721 61.6734073552 -133.41758803 Sill475 3262.97060924 1.19367637488 0.292817393675
-10.8073934884 57.8144421107 2087.27677335 60.8459432197 -127.218228079 Sill478 1438.42152256 1.32056832814 0.186945097915
-10.6769959621 57.9072863512 2101.93713699 55.0400604665 113.372082821 Sill479 3005.12546767 2.30309386077 0.445381760424
-10.897807837 57.7455516486 2089.2013514 69.5232383367 -89.8148347384 Sill480 1774.63869599 0.910868989954 0.221992456945
-10.9418868373 57.7149013547 2147.17838611 74.7334485656 -81.313779247 Sill482 2993.25584287 1.3082016978 0.201132670494
-10.5878668242 57.9737174411 2091.19783195 56.3165642774 217.053424513 Sill484 4417.08434661 1.38031880598 0.611986611883
-10.4670374872 58.0668709934 2056.96944204 60.530255564 -29.6663276238 Sill485 6755.96826808 2.41018325513 0.239568938728
-10.3546469759 58.1542455402 2012.52169105 61.4194805344 -152.174396747 Sill486 3658.74984647 0.822131279392 0.128952662926
-9.91937175952 58.6674564735 1862.69220385 49.6724148003 -4.92349372888 Sill487 4112.52937859 2.75206678764 0.365502228105
-9.86064198956 58.7048291196 1837.96033594 47.3918110385 -10.713001554 Sill488 6674.04336168 3.69799979404 0.695256526017
-8.44595774397 58.8375980907 1464.16684098 40.9401856548 -104.349377666 Sill489 7773.70426613 5.004739293 0.158646770942
-8.20244506319 58.7377572317 724.080044096 30.0589395055 -24.3418623291 Sill490 7746.20928506 2.96178885955 0.685529718875
-8.45727728544 58.8802242275 1557.61921754 44.1588248804 -134.4250374 Sill491 4279.47973517 0.832718047685 0.764186271652
-8.11517321102 58.8312505129 1094.64986285 24.8116928166 -76.323555163 Sill493 4459.46098212 2.29668607297 0.619714856403
-8.02724021972 58.7982161135 864.534980939 26.2530086389 -70.506518603 Sill494 6011.07179507 1.71638381001 0.526288179729
-8.33135028669 58.9183889113 1522.7399396 37.2052269662 -114.506530376 Sill495 2389.41943813 4.9758718486 0.442899884503
-8.31133017839 58.9101121765 1507.1073808 33.7427332543 -114.145715314 Sill496 2539.46918969 1.79780864801 0.911686336051
-8.24996394629 58.8850664448 1378.68494337 28.8575803281 -131.935399746 Sill498 2314.96820142 4.23562126525 0.303900974166
-8.09463571346 58.959017932 1385.72894553 22.4791661576 -153.867497631 Sill500 4898.95648501 1.69515784173 0.806550535278
-8.0015158923 58.9231445245 1242.39074853 21.0009359232 -144.624785637 Sill502 8519.53378613 2.62278725505 0.822151240759
-8.03003292621 58.9341523225 1287.0997385 20.536807007 -153.938333036 Sill503 5421.19724774 1.08666293905 0.318973515228
-12.8944982375 56.7768757028 2292.52288184 38.7777458654 -8.8104491853 Sill504 4204.62414941 1.44854728511 0.442587942487
-12.9316635475 56.7604851751 2299.0271406 37.4115908458 -1.2065750905 Sill505 3453.94686333 3.13563960163 0.557003472429
-12.9418857442 56.7559933843 2300.57838849 36.9912271807 2.18559997484 Sill506 2102.29719977 2.82478262212 1.04081464844
-12.9573669733 56.7489286874 2302.22017407 36.2594566313 8.44487782009 Sill507 2738.40959363 4.24258539575 1.03479932548
-12.8963872351 56.7760152939 2292.88965661 38.7130712595 -8.66069450303 Sill508 2177.36750447 1.58179450122 0.452022932693
-12.9220117439 56.7647390216 2297.42262877 37.7776761946 -3.97087059229 Sill509 3491.50161396 6.596264836 1.25913742941
-12.8950386906 56.7766182197 2292.63374117 38.7594008685 -8.77373979974 Sill510 2865.64741762 4.5443737771 1.74447261243
-12.994667935 56.7310548877 2304.87568384 34.8254124355 25.2530421846 Sill511 3372.11619411 5.76807447926 0.345848706681
-12.7048998194 56.860436611 2252.61908564 46.7373419201 -50.5849765127 Sill512 1850.09788841 2.55286284117 0.433015139206
-12.816406859 56.8113144692 2274.57495528 42.5546595899 -4.40861328085 Sill513 4590.18700687 2.77347254973 0.675377846258
-12.8488136602 56.7970483363 2283.06223778 40.7475717968 -5.61467452717 Sill514 1588.56207295 2.06861926238 0.745641211931
-12.9269604681 56.7625610248 2298.25501985 37.5919037578 -2.60696566216 Sill515 1739.51017396 2.60927038413 0.283174974907
-12.740659941 56.8446791344 2260.48638384 45.567321563 -32.6327550216 Sill516 4700.99739427 3.70943938505 1.4298959802
-12.6855146061 56.8689915608 2249.77761436 47.1253193404 -60.7276150698 Sill518 2687.44720964 1.69152069288 0.232189585746
-12.6777727013 56.8724048665 2248.70822337 47.2735116997 -64.5131582085 Sill519 2499.8698647 2.36626147765 0.337053098749
-12.5883322814 56.9118883888 2234.84436692 50.383598866 -94.7829805653 Sill520 2836.93780692 3.20534962514 0.33652630483
-12.6450444863 56.8868277022 2242.95189743 48.117052122 -75.6126328869 Sill521 5298.90650325 4.21883963227 0.796468721835
-12.683745946 56.8697573804 2249.5537874 47.1585588747 -61.6231098674 Sill523 1912.4397304 4.0256921763 0.132279341952
-12.6672364501 56.8770491131 2246.85844142 47.5011723735 -68.8545855149 Sill524 2624.71181729 2.43585330499 0.0895884857137
-12.7811917155 56.826888955 2269.11283501 44.0581212492 -14.5451283743 Sill525 9116.35643362 4.03817311204 2.43762982709
-12.75687044 56.8375467586 2264.8976957 44.9644664796 -25.2700247515 Sill526 4313.86603274 3.37340654538 1.18033938574
-12.4983750746 56.9518895801 2196.16961665 55.3349213475 -131.99698458 Sill527 4435.09298965 1.89955164359 1.03606263927
-12.5401624921 56.9333878962 2216.82079803 52.5269726758 -117.871899048 Sill528 2737.31060212 0.137716481379 0.0847621523105
-12.5569071714 56.9279814282 2219.70003992 51.4291820452 -109.61858478 Sill529 9275.39894726 2.00995949579 1.72435324134
-12.56785701 56.9385209637 2195.27893307 50.9386116201 -112.178277411 Sill530 8149.85277343 4.79732110094 1.64141798419
-12.3853449438 57.0020974399 2158.93596893 60.9289927425 -89.2018243528 Sill531 3215.5812108 2.5330785583 0.680523324885
-12.4335395274 56.9805388258 2165.06460696 59.3091870447 -105.272743938 Sill532 5486.81178552 2.09381821661 0.506248269133
-12.152537116 57.1073288691 2014.89504402 66.0050618681 -181.437508987 Sill533 2712.54794338 1.13149029174 0.0607984730267
-12.2243240006 57.0751415614 2063.94582867 63.7988307646 -174.255489651 Sill534 10964.3476111 4.3631975887 1.70357341054
-12.3493651343 57.0261885373 2134.31505906 61.7419659654 -102.893847831 Sill535 7536.56704025 3.47453950799 1.33366814484
-12.2328738387 57.0712587772 2068.11049037 63.652700902 -173.093695544 Sill536 12564.8069913 4.44553162505 1.84306883511
-12.1183367064 57.1226077359 1990.84502865 67.26031559 -170.944948641 Sill537 3324.88120968 3.82043365509 0.239833115708
-12.0601538155 57.1481882973 1957.41280087 69.5806783091 -154.654045704 Sill538 4586.9928282 2.18361107869 0.981097320963
-11.7630749198 57.2793287051 1915.46985274 79.1570806683 49.5526001513 Sill540 3825.15231821 1.47281417143 0.549968542526
-11.6785437505 57.3159311378 1978.88866369 80.1051549372 6.47542299581 Sill541 2899.66870659 0.137335029303 0.0993609112141
-11.7079287804 57.3031962163 1950.15378444 79.6565138914 30.1368275889 Sill542 3787.48704946 2.59468978196 1.10746718233
-12.0228028975 57.1644980284 1940.24466117 71.5538808061 -150.612103793 Sill546 1687.44576231 1.31078846004 0.263654312459
-11.9981237095 57.1754129696 1930.97168575 72.9037421184 -147.491787699 Sill547 4437.95834839 4.95322320833 0.39162219436
-11.6201515568 57.341472102 2041.81450602 82.0228232818 -43.5944906425 Sill548 6021.58881273 1.45302531444 1.32039009387
-11.8076041665 57.2592861995 1904.49985561 78.6150030239 5.21720767012 Sill549 28959.1605517 2.69279261487 2.20319221334
-12.0024539333 57.1735013337 1932.47664573 72.6757348434 -148.296706963 Sill550 4212.88761371 0.593137291508 0.511320597491
-12.2137096208 57.0799558798 2058.1001703 63.9880157162 -175.766430036 Sill551 8813.7528305 7.45252401184 1.98487822603
-12.1155612704 57.123774304 1989.07851143 67.362756317 -169.901655816 Sill552 5649.62263611 5.20189003484 0.977520410411
-11.9654317826 56.6409808724 2455.53146723 63.5137997715 -125.246995852 Sill553 10726.7665351 2.52114751935 0.494611111704
-12.0049826296 56.6276645294 2454.90994245 62.9960237109 -115.862497575 Sill554 6138.38329998 4.54545358481 1.26145151288
-12.1073602113 56.5927219377 2459.63685545 63.8925946342 -92.2658485497 Sill555 5548.19622376 6.35755998131 1.25373960221
-11.8600236316 56.6761480074 2438.73076521 65.196227518 -134.054426554 Sill556 2963.80579389 2.42443845192 0.674883205163
-11.6522808647 56.754038658 2373.73322504 69.3601201908 -173.140010026 Sill557 8229.38776529 4.68496560546 0.610625195224
-11.4469283781 56.8166737447 2344.4993573 72.6376269795 -164.462947669 Sill558 5489.59980489 1.39263461063 0.362059107598
-11.4198600078 56.8349217935 2344.83316034 72.6754434301 -166.079720191 Sill559 8751.46385519 3.49277311452 0.941114549405
-11.3015578071 56.8638783028 2373.83893716 74.0585111263 -176.331818609 Sill561 3804.05136354 1.27727096138 0.415866746645
-10.9397980825 56.99426822 2374.09471925 71.7311501991 6.04755786771 Sill562 6330.96796394 2.84892616222 0.805041955876
-10.8356239671 57.0846700863 2349.24198021 70.0814911994 39.4935789301 Sill565 2380.67514105 1.2357830498 0.079517040939
-11.048754353 56.9480083281 2386.48746001 72.9806858617 -76.5924848285 Sill566 1948.52335799 2.07393023253 0.57890244818
-11.1205841523 56.9220855308 2395.05289801 73.8328782646 -121.972373444 Sill567 4137.65809665 2.22910461732 0.357518823039
-11.008575195 56.9704789354 2380.69310877 71.3340044737 -25.8294410417 Sill568 5111.85381065 1.8166388595 0.506690515534
-11.2189035151 56.8903327769 2394.46378264 74.3848589961 -159.946441228 Sill569 5216.29553839 0.817462456035 0.270556187638
-11.5439637209 56.783746812 2352.84084852 71.3915626222 -170.513204402 Sill570 8875.62002524 3.49430719423 1.20595184729
-11.7684178275 56.7066182533 2414.0923718 67.2841231628 -154.667330125 Sill571 9653.32384799 6.51056136498 1.15297095515
-12.6309000598 56.9325274513 2164.49516744 47.2246846313 -101.46233194 Sill572 2387.419948 0.326805184659 0.0928604125871
-12.0599926489 56.6089361977 2462.26860663 62.6918965548 -98.5084182722 Sill573 3525.81458256 5.84706193713 0.386060167264
-11.6181663664 56.7568199829 2369.43404654 69.6983427176 -177.430598849 Sill574 10199.3488946 6.26665555462 1.28656758228
-11.3163816245 56.8591830004 2369.76472815 74.0926643557 -176.621367678 Sill575 6643.59803122 2.65020967633 0.33034730728
-12.0355960765 56.6172822581 2459.21656839 62.740787534 -105.76600041 Sill576 5301.1802017 6.52200306134 0.756884124997
-11.7769122575 56.7036287778 2417.30257701 67.240094826 -153.091656006 Sill577 4841.30039131 5.07137570524 0.527002423227
-11.5089858092 56.7957141371 2345.34315762 71.585770097 -165.97654538 Sill578 6789.46618469 3.92488292961 0.941409138732
-12.8316527339 56.9484914927 2043.30257813 35.5280750477 6.76215180913 Sill579 4062.53617911 2.03547359967 0.75451599986
-12.8370465902 56.9488833449 2041.37061006 35.3039792348 6.988542053 Sill580 5124.97077738 2.82335324506 1.01905214003
-12.7527062422 56.9422018261 2079.41237677 39.5592610009 -24.7540627867 Sill582 3675.80417536 3.07019167374 0.615210591042
-12.6694079839 56.9355400551 2131.66339564 44.5285959149 -85.5389598099 Sill583 3174.93562453 3.23659880936 0.206742726603
-12.8409315924 56.9490721244 2040.11062248 35.1540288452 6.93510726764 Sill585 7949.5072006 3.94144640187 1.7191331991
-12.4562674738 56.9193178695 2234.64417866 56.8044735566 -112.565682725 Sill586 6963.34757563 2.57973730174 0.526436053965
-12.3491465834 56.9107710177 2234.82694032 59.0079660342 -103.088827209 Sill587 3025.57257875 0.880012351345 0.362950395655
-12.0573463101 56.8876841616 2215.30678232 63.4975292657 -87.2570493378 Sill588 3663.02646671 2.15253857284 0.343532640588
-11.7818261348 56.8671579105 2261.81379259 70.4505272657 -152.17730119 Sill589 14498.9844851 3.31506135717 0.550644593483
-12.2700470693 56.904128694 2206.47278139 59.6928106403 -103.68802714 Sill590 4475.59800378 1.49235987932 0.237240626241
-12.2368799991 56.9013909626 2196.97378732 60.1285392227 -95.3242060695 Sill591 3461.78416724 4.16925451336 0.948803573704
-12.2738994222 56.9044588838 2208.3385144 59.6286113529 -104.423515343 Sill592 5250.74946069 5.21244069306 1.64423151502
-12.5210020734 56.9242519603 2235.49863902 53.8432962592 -118.415094738 Sill593 11699.5049389 3.09306212101 1.55723576706
-9.98470175452 57.5412772838 1891.05512223 43.5446963981 -22.3040403033 Sill680 10506.7720388 2.7066075584 1.23273469976
-10.1263644918 57.3918952674 2094.99779681 51.8856578738 -178.613256554 Sill681 15054.3578999 3.62257074986 1.82568171911
-10.1174535523 57.4609295894 2032.24735424 52.2332678474 -156.460963284 Sill682 8762.44253656 1.81830545093 0.570391462809
-10.3572543561 57.2907709445 2223.19247516 58.0743330062 -85.837176966 Sill683 9243.10257178 1.86289273437 1.0504213862
-10.6283029061 57.0723728728 2334.86861918 67.6385790656 -39.4501092964 Sill684 8360.27301204 1.37003012016 1.09552693653
-10.6705190672 57.0397004925 2319.24617398 69.0243727136 -54.3865318446 Sill685 8118.24369472 1.827001911 1.20100244615
-10.6876315011 57.0270413372 2320.30329748 69.7284131951 -61.484718286 Sill686 11820.8222991 2.21245394436 1.21619178717
-10.6045416677 57.0902857369 2332.0565229 67.0545483842 -34.3005433834 Sill687 6370.69047932 3.11201611499 0.632166268933
-10.8545594264 56.8965155266 2384.37167562 74.2624246732 -169.002639012 Sill688 10091.8380026 2.47638963171 0.527664060811
-11.2263402743 56.5805668929 NaN NaN NaN Sill689 12163.7016305 3.47969266488 1.53760130072
-11.4349083054 56.4376083946 NaN NaN NaN Sill690 13236.6439801 3.73353900376 0.628533261115
-11.0915104072 56.7100403706 NaN NaN NaN Sill691 4588.30211837 3.95633661889 0.55540863857
-10.4252791098 57.2229482628 2272.77951187 59.0039321312 -64.9608633592 Sill692 10556.3139137 3.44482427427 2.34843798291
-10.2858783288 57.2963954731 2202.50081181 55.9190442392 -137.819335843 Sill693 14565.7747534 2.56110169173 0.857604486763
-10.2254136887 57.3620142962 2149.50981183 55.5205370067 -138.232698131 Sill694 8105.13680109 2.83041243734 0.673790719229
-10.3496681822 57.2889501268 2223.15927694 57.9526215602 -92.7483672687 Sill695 5881.44261647 3.84850211981 0.621457653146
-9.96832191218 56.0786795218 NaN NaN NaN Sill696 7310.82977234 2.53980107201 1.30092268395
-9.91261633246 56.0925316034 NaN NaN NaN Sill697 12723.4690297 4.20577524167 1.367936715
-12.2799099381 56.9945212059 2167.2834283 61.8328775547 -115.650460015 Sill698 11796.0128809 3.26298269499 0.762626804258
-12.0495052007 56.9045873242 2203.83536277 63.8107860816 -90.8381331025 Sill699 4066.52513506 3.35668531096 0.326561214164
-11.8989845938 56.8473782218 2249.57721481 67.4954615692 -140.171459105 Sill700 9801.91794251 3.02577651433 0.372401033116
-12.5553509564 57.0975838565 1914.01305096 58.2770445302 NaN Sill701 1677.75550494 1.22968377224 0.380379648763
-12.5681885168 57.0938822718 1916.26230452 57.4924712924 NaN Sill702 5671.02235917 0.590324013651 0.399669507478
-12.6978531221 57.1513683474 NaN NaN NaN Sill703 3737.32038912 2.33006610062 0.557224280673
-9.75808487569 56.5539755305 1617.79789514 88.1805207624 -59.6752199767 Sill704 4134.37531993 2.90820080401 0.452833691781
-12.7456816448 57.1693323545 NaN NaN NaN Sill705 2917.63724388 1.28493241439 1.18996014326
-12.4924154212 57.073672435 1947.01210822 59.9492379728 NaN Sill706 5814.38737765 1.64736687495 0.534621867725
-12.0484755269 56.907876418 2201.91193099 63.8626822971 -91.7579554764 Sill707 24136.4377132 3.92686084013 1.94199146483
-11.369226935 56.6418056663 NaN NaN NaN Sill708 10229.6385433 3.6921320317 0.905985206262
-11.1358131966 56.5510269299 NaN NaN NaN Sill709 7117.80648685 3.35961244314 0.645421584754
-11.5706556013 56.7221617364 2420.63025427 70.0630113871 -177.706731193 Sill710 5111.48834826 4.2098692479 1.06654283246
-11.5312886054 56.7066214302 NaN NaN NaN Sill711 2960.29940251 5.06864973825 0.666064117231
-11.4694975633 56.682274366 NaN NaN NaN Sill712 9749.57009393 4.52893766948 1.18868974885
-11.4946757063 56.6916501698 NaN NaN NaN Sill713 2383.5499512 4.97282459158 1.13637679765
-9.18920888151 56.739888727 1137.09652767 53.3344843306 -27.0353522992 Sill714 6051.3730952 4.01105735267 0.912926908211
-12.3755170094 57.0307737505 2109.63481283 61.4549589829 -96.9599497604 Sill715 30571.8317355 4.17287049926 1.74896093129
-11.8073639084 56.8123205376 2287.29118876 68.5874439422 -148.274038617 Sill716 4126.32982309 3.18588095696 0.687642865149
-10.0123613744 57.5465590195 1922.7485347 45.0027855757 -39.0404244061 Sill717 9538.54088332 2.9569837408 1.98598192366
-9.82667002315 57.561746946 1497.42166461 38.7685066924 179.391446741 Sill718 13202.4577414 2.36595471722 1.21627852374
-9.13423604149 56.5961509149 591.913087709 47.8310857961 -21.4367023744 Sill722 1868.99196982 0.615495227091 0.298657508543
-9.42747364265 56.7253029958 1524.53495297 70.8441064954 -84.7115656341 Sill725 5020.97593565 4.89202742326 0.288698554861
-9.57785124849 56.7417072305 1660.43747725 70.9419035399 -109.315563367 Sill726 14455.0579033 6.45557794392 4.02163685187
